DATE,SYMBOL,CLOSE,VOLUME,VARIATION
2025-11-07,SITC,5758,5363,2.46
2025-11-07,SLBC,6850,8084,-0.24
2025-11-07,SMBC,9152,9004,1.81
2025-11-07,SNTS,17628,6653,-1.42
2025-11-07,SOGC,9622,8248,0.97
2025-11-07,STAC,5894,4012,1.34
2025-11-07,STBC,16867,7569,2.75
2025-11-07,TTLS,14957,7894,1.56
2025-11-07,UNLC,9827,6680,0.78
2025-11-10,ABJC,4958,6382,-0.48
2025-11-10,BICC,14728,6321,-0.03
2025-11-10,BNBC,10043,8793,1.94
2025-11-10,BOAB,16276,6320,-2.62
2025-11-10,BOABF,9055,7975,-1.82
2025-11-10,BOAC,4454,2718,2.41
2025-11-10,BOAM,6071,7262,-1.56
2025-11-10,BOAN,19152,1719,-2.2
2025-11-10,BOAS,18809,8235,0.39
2025-11-10,BOAG,16784,8814,1.48
2025-11-10,CABC,6176,6788,0.31
2025-11-10,CBIBF,7718,8451,-2.43
2025-11-10,CFAC,10939,3818,-1.36
2025-11-10,CIEC,13157,1572,-0.4
2025-11-10,ECOC,13310,7347,-0.99
2025-11-10,ETIT,15315,7927,-1.73
2025-11-10,FTSC,5961,1896,2.29
2025-11-10,LIBC,11842,739,-0.52
2025-11-10,NEIC,14845,2297,1.38
2025-11-10,NSBC,11630,5653,-1.48
2025-11-10,NSIAS,16174,7252,-0.38
2025-11-10,NSIAC,5051,7968,-0.39
2025-11-10,NTLC,16772,7015,-0.91
2025-11-10,ONTBF,17209,5271,-0.9
2025-11-10,ORGT,18924,7182,1.01
2025-11-10,PALC,11477,9504,1.86
2025-11-10,PRSC,6118,3704,-0.18
2025-11-10,PVBC,5160,4911,-0.61
2025-11-10,SAFC,2669,4295,-0.88
2025-11-10,SCRC,17425,985,-0.62
2025-11-10,SDCC,15095,6654,-1.93
2025-11-10,SDSC,7775,6636,0.01
2025-11-10,SEMC,13351,2257,2.93
2025-11-10,SGBC,5885,2557,2.84
2025-11-10,SHEC,19237,6362,0.98
2025-11-10,SIBC,7234,4847,1.28
2025-11-10,SICC,13090,5836,-0.07
2025-11-10,SICG,19969,5486,-1.28
2025-11-10,SITC,6469,1036,-2.82
2025-11-10,SLBC,2510,8632,-0.83
2025-11-10,SMBC,8631,5191,-2.92
2025-11-10,SNTS,2724,9072,0.12
2025-11-10,SOGC,4948,4178,0.09
2025-11-10,STAC,14117,1049,1.61
2025-11-10,STBC,17007,2259,-2.19
2025-11-10,TTLS,12569,4148,-2.73
2025-11-10,UNLC,14334,6245,-1.59
2025-11-11,ABJC,3147,8973,-1.15
2025-11-11,BICC,13377,3134,0.68
2025-11-11,BNBC,2139,3917,1.5
2025-11-11,BOAB,6499,7471,1.69
2025-11-11,BOABF,19765,5920,-2.19
2025-11-11,BOAC,11683,2014,-0.08
2025-11-11,BOAM,16644,3724,-1.26
2025-11-11,BOAN,6876,735,0.69
2025-11-11,BOAS,2816,5263,-0.46
2025-11-11,BOAG,16189,4463,-1.46
2025-11-11,CABC,16928,4032,1.46
2025-11-11,CBIBF,10014,3537,-0.19
2025-11-11,CFAC,17760,8795,0.47
2025-11-11,CIEC,13536,3545,1.8
2025-11-11,ECOC,11664,9698,1.01
2025-11-11,ETIT,8199,9934,-0.11
2025-11-11,FTSC,11428,5153,-1.01
2025-11-11,LIBC,19295,2949,-1.86
2025-11-11,NEIC,16841,1551,1.65
2025-11-11,NSBC,15872,1336,2.76
2025-11-11,NSIAS,10267,9966,2.79
2025-11-11,NSIAC,4999,3317,-1.36
2025-11-11,NTLC,19900,4898,1.74
2025-11-11,ONTBF,12831,1485,2.29
2025-11-11,ORGT,4654,7516,1.81
2025-11-11,PALC,19849,6033,-2.93
2025-11-11,PRSC,17319,8270,2.19
2025-11-11,PVBC,4311,3172,-2.71
2025-11-11,SAFC,2699,7425,-0.7
2025-11-11,SCRC,4380,6557,1.26
2025-11-11,SDCC,2518,6798,-1.83
2025-11-11,SDSC,10483,4108,-0.7
2025-11-11,SEMC,17862,2775,1.93
2025-11-11,SGBC,13825,1422,-0.56
2025-11-11,SHEC,12677,9891,-1.96
2025-11-11,SIBC,2007,7114,-1.62
2025-11-11,SICC,15142,3608,-2.5
2025-11-11,SICG,18041,9545,-0.07
2025-11-11,SITC,15880,706,2.99
2025-11-11,SLBC,6342,5429,2.25
2025-11-11,SMBC,16535,7022,1.03
2025-11-11,SNTS,13317,7497,-2.98
2025-11-11,SOGC,16006,1105,1.89
2025-11-11,STAC,6161,2762,0.74
2025-11-11,STBC,3945,8875,0.06
2025-11-11,TTLS,3492,1754,-2.37
2025-11-11,UNLC,5211,3681,2.93
2025-11-12,ABJC,16361,1503,2.28
2025-11-12,BICC,15188,8788,-2.66
2025-11-12,BNBC,9995,1101,2.34
2025-11-12,BOAB,16204,5804,-1.79
2025-11-12,BOABF,3506,6358,-2.91
2025-11-12,BOAC,11691,9144,0.88
2025-11-12,BOAM,9881,5121,0.62
2025-11-12,BOAN,10505,3723,-0.7
2025-11-12,BOAS,8089,9437,-1.31
2025-11-12,BOAG,13543,1696,0.25
2025-11-12,CABC,18844,8824,-0.42
2025-11-12,CBIBF,3887,8920,2.24
2025-11-12,CFAC,7031,2394,1.73
2025-11-12,CIEC,2566,2759,2.55
2025-11-12,ECOC,15272,7436,2.83
2025-11-12,ETIT,19523,5956,0.97
2025-11-12,FTSC,12987,8727,2.13
2025-11-12,LIBC,17710,1297,2.23
2025-11-12,NEIC,5312,602,0.19
2025-11-12,NSBC,15557,9220,-1.67
2025-11-12,NSIAS,6346,5930,2.61
2025-11-12,NSIAC,17294,2192,-0.66
2025-11-12,NTLC,13726,6470,-0.09
2025-11-12,ONTBF,6568,1950,-1.43
2025-11-12,ORGT,5851,5708,-0.86
2025-11-12,PALC,9960,8250,2.47
2025-11-12,PRSC,9524,2020,-0.93
2025-11-12,PVBC,3755,6437,-2.97
2025-11-12,SAFC,3930,5264,-2.79
2025-11-12,SCRC,5442,6391,1.13
2025-11-12,SDCC,11242,4803,-0.77
2025-11-12,SDSC,19663,3476,-2.53
2025-11-12,SEMC,16990,5159,1.13
2025-11-12,SGBC,19482,3704,-2.3
2025-11-12,SHEC,4733,6918,0.0
2025-11-12,SIBC,15038,1038,-2.5
2025-11-12,SICC,15281,2117,0.29
2025-11-12,SICG,16791,3124,-2.3
2025-11-12,SITC,7778,5499,2.85
2025-11-12,SLBC,19858,3695,-1.37
2025-11-12,SMBC,4663,6407,1.19
2025-11-12,SNTS,10045,6406,2.05
2025-11-12,SOGC,3273,1764,-2.88
2025-11-12,STAC,5373,1224,-1.34
2025-11-12,STBC,17952,8550,1.07
2025-11-12,TTLS,14632,6804,-1.77
2025-11-12,UNLC,4727,508,0.81
